units,name_plt,lat,lon,value,date,year,month,my_date,mean,size
MMBtu,Titus,40.3056,-75.9081,1180731,2010-06-01,2010,6,2010.4166666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,567532,2010-05-01,2010,5,2010.3333333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,150668,2010-04-01,2010,4,2010.25,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,347433,2010-03-01,2010,3,2010.1666666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1046196,2010-02-01,2010,2,2010.0833333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1115909,2010-01-01,2010,1,2010,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1147034,2009-12-01,2009,12,2009.9166666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,521259,2009-11-01,2009,11,2009.8333333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,448134,2009-10-01,2009,10,2009.75,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,448134,2009-09-01,2009,9,2009.6666666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1039528,2009-08-01,2009,8,2009.5833333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1211979,2009-07-01,2009,7,2009.5,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,826024,2009-06-01,2009,6,2009.4166666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1303008,2009-05-01,2009,5,2009.3333333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,668757,2009-04-01,2009,4,2009.25,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1106854,2009-03-01,2009,3,2009.1666666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1053899,2009-02-01,2009,2,2009.0833333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1521672,2009-01-01,2009,1,2009,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1403869,2008-12-01,2008,12,2008.9166666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1005030,2008-11-01,2008,11,2008.8333333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,915931,2008-10-01,2008,10,2008.75,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,929318,2008-09-01,2008,9,2008.6666666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,910655,2008-08-01,2008,8,2008.5833333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1463268,2008-07-01,2008,7,2008.5,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1245760,2008-06-01,2008,6,2008.4166666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1271222,2008-05-01,2008,5,2008.3333333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,612363,2008-04-01,2008,4,2008.25,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1226441,2008-03-01,2008,3,2008.1666666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1155375,2008-02-01,2008,2,2008.0833333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1300869,2008-01-01,2008,1,2008,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1390651,2007-12-01,2007,12,2007.9166666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1292861,2007-11-01,2007,11,2007.8333333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,934508,2007-10-01,2007,10,2007.75,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1072128,2007-09-01,2007,9,2007.6666666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1544919,2007-08-01,2007,8,2007.5833333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1489601,2007-07-01,2007,7,2007.5,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1420730,2007-06-01,2007,6,2007.4166666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1081050,2007-05-01,2007,5,2007.3333333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1304605,2007-04-01,2007,4,2007.25,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1361921,2007-03-01,2007,3,2007.1666666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1163101,2007-02-01,2007,2,2007.0833333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1058659,2007-01-01,2007,1,2007,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1004660,2006-12-01,2006,12,2006.9166666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,998036,2006-11-01,2006,11,2006.8333333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,706255,2006-10-01,2006,10,2006.75,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,709286,2006-09-01,2006,9,2006.6666666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1334341,2006-08-01,2006,8,2006.5833333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1344117,2006-07-01,2006,7,2006.5,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1180777,2006-06-01,2006,6,2006.4166666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,978173,2006-05-01,2006,5,2006.3333333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1119231,2006-04-01,2006,4,2006.25,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1051671,2006-03-01,2006,3,2006.1666666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1133708,2006-02-01,2006,2,2006.0833333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,861285,2006-01-01,2006,1,2006,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1235607.92,2005-12-01,2005,12,2005.9166666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1142852.97,2005-11-01,2005,11,2005.8333333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1236002.06,2005-10-01,2005,10,2005.75,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1299852.08,2005-09-01,2005,9,2005.6666666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1393726.41,2005-08-01,2005,8,2005.5833333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1291209.75,2005-07-01,2005,7,2005.5,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1040004.09,2005-06-01,2005,6,2005.4166666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,685142.67,2005-05-01,2005,5,2005.3333333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,719781.17,2005-04-01,2005,4,2005.25,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1269356.36,2005-03-01,2005,3,2005.1666666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1056692.64,2005-02-01,2005,2,2005.0833333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1071044.37,2005-01-01,2005,1,2005,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1067212,2004-12-01,2004,12,2004.9166666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,311536,2004-11-01,2004,11,2004.8333333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,332035,2004-10-01,2004,10,2004.75,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,937597,2004-09-01,2004,9,2004.6666666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1030340,2004-08-01,2004,8,2004.5833333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1261232,2004-07-01,2004,7,2004.5,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1027422,2004-06-01,2004,6,2004.4166666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1188275,2004-05-01,2004,5,2004.3333333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1305394,2004-04-01,2004,4,2004.25,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,932848,2004-03-01,2004,3,2004.1666666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1168286,2004-02-01,2004,2,2004.0833333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1317112,2004-01-01,2004,1,2004,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1211028,2003-12-01,2003,12,2003.9166666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,734798,2003-11-01,2003,11,2003.8333333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1009669,2003-10-01,2003,10,2003.75,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,934479,2003-09-01,2003,9,2003.6666666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1311894,2003-08-01,2003,8,2003.5833333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1362659,2003-07-01,2003,7,2003.5,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,773472,2003-06-01,2003,6,2003.4166666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1077937,2003-04-01,2003,4,2003.25,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1247554,2003-02-01,2003,2,2003.0833333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1329909,2003-01-01,2003,1,2003,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1038512,2002-12-01,2002,12,2002.9166666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,737588,2002-11-01,2002,11,2002.8333333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,676283,2002-10-01,2002,10,2002.75,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,940482,2002-09-01,2002,9,2002.6666666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1462763,2002-08-01,2002,8,2002.5833333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1467128,2002-07-01,2002,7,2002.5,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1081728,2002-06-01,2002,6,2002.4166666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1222024,2002-05-01,2002,5,2002.3333333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1296824,2002-04-01,2002,4,2002.25,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1225632,2002-03-01,2002,3,2002.1666666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,886428,2002-02-01,2002,2,2002.0833333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,683542,2002-01-01,2002,1,2002,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,60150,2001-12-01,2001,12,2001.9166666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,54082,2001-11-01,2001,11,2001.8333333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,26890,2001-10-01,2001,10,2001.75,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1051284,2001-09-01,2001,9,2001.6666666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1438900,2001-08-01,2001,8,2001.5833333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1259681,2001-07-01,2001,7,2001.5,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,751807,2001-06-01,2001,6,2001.4166666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1019593,2001-05-01,2001,5,2001.3333333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,944919,2001-04-01,2001,4,2001.25,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,1199251,2001-03-01,2001,3,2001.1666666666667,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,968792,2001-02-01,2001,2,2001.0833333333333,577819.6968584071,md
MMBtu,Titus,40.3056,-75.9081,882688,2001-01-01,2001,1,2001,577819.6968584071,md
MMBtu,Conemaugh,40.3842,-79.0611,6445316,2020-08-01,2020,8,2020.5833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,8089640,2020-07-01,2020,7,2020.5,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,5542452,2020-06-01,2020,6,2020.4166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,2784384,2020-05-01,2020,5,2020.3333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,6267885,2020-04-01,2020,4,2020.25,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,6242583,2020-03-01,2020,3,2020.1666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,2805752,2020-02-01,2020,2,2020.0833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,7937462,2020-01-01,2020,1,2020,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,8343736,2019-12-01,2019,12,2019.9166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9025607,2019-11-01,2019,11,2019.8333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,8715407,2019-10-01,2019,10,2019.75,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9284547,2019-09-01,2019,9,2019.6666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9273628,2019-08-01,2019,8,2019.5833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10302655,2019-07-01,2019,7,2019.5,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,7308111,2019-06-01,2019,6,2019.4166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,4429542,2019-05-01,2019,5,2019.3333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9992985,2019-04-01,2019,4,2019.25,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10471300,2019-03-01,2019,3,2019.1666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,8531173,2019-02-01,2019,2,2019.0833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9985992,2019-01-01,2019,1,2019,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11753144,2018-12-01,2018,12,2018.9166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,8159530,2018-11-01,2018,11,2018.8333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,4373239,2018-10-01,2018,10,2018.75,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,6274882,2018-09-01,2018,9,2018.6666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11518185,2018-08-01,2018,8,2018.5833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10983274,2018-07-01,2018,7,2018.5,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9698777,2018-06-01,2018,6,2018.4166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10496793,2018-05-01,2018,5,2018.3333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,8956867,2018-04-01,2018,4,2018.25,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,8182240,2018-03-01,2018,3,2018.1666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,7922168,2018-02-01,2018,2,2018.0833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11486114,2018-01-01,2018,1,2018,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10552193,2017-12-01,2017,12,2017.9166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,7856521,2017-11-01,2017,11,2017.8333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,8254490,2017-10-01,2017,10,2017.75,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,7082764,2017-09-01,2017,9,2017.6666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,8794205,2017-08-01,2017,8,2017.5833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9295096,2017-07-01,2017,7,2017.5,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,8662344,2017-06-01,2017,6,2017.4166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10954919,2017-05-01,2017,5,2017.3333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,8055746,2017-04-01,2017,4,2017.25,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10392154,2017-03-01,2017,3,2017.1666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,7919164,2017-02-01,2017,2,2017.0833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11388001,2017-01-01,2017,1,2017,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11632565,2016-12-01,2016,12,2016.9166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,8711187,2016-11-01,2016,11,2016.8333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,6774244,2016-10-01,2016,10,2016.75,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,7734093,2016-09-01,2016,9,2016.6666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,8664531,2016-08-01,2016,8,2016.5833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,8208681,2016-07-01,2016,7,2016.5,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,6782404,2016-06-01,2016,6,2016.4166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,5239564,2016-05-01,2016,5,2016.3333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,4640059,2016-04-01,2016,4,2016.25,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,4563436,2016-03-01,2016,3,2016.1666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,8822377,2016-02-01,2016,2,2016.0833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9644448,2016-01-01,2016,1,2016,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,6108652,2015-12-01,2015,12,2015.9166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,7736288,2015-11-01,2015,11,2015.8333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,8817424,2015-10-01,2015,10,2015.75,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,8858199,2015-09-01,2015,9,2015.6666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,8827603,2015-08-01,2015,8,2015.5833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,8263420,2015-07-01,2015,7,2015.5,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,8669701,2015-06-01,2015,6,2015.4166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9370440,2015-05-01,2015,5,2015.3333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9922852,2015-04-01,2015,4,2015.25,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11449822,2015-03-01,2015,3,2015.1666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10328209,2015-02-01,2015,2,2015.0833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10509358,2015-01-01,2015,1,2015,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9379819,2014-12-01,2014,12,2014.9166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,3363969,2014-11-01,2014,11,2014.8333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,4893157,2014-10-01,2014,10,2014.75,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,5173289,2014-09-01,2014,9,2014.6666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9263066,2014-08-01,2014,8,2014.5833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9065150,2014-07-01,2014,7,2014.5,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9637459,2014-06-01,2014,6,2014.4166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11206069,2014-05-01,2014,5,2014.3333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11459450,2014-04-01,2014,4,2014.25,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,12977605,2014-03-01,2014,3,2014.1666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10707988,2014-02-01,2014,2,2014.0833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10561054,2014-01-01,2014,1,2014,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11558869,2013-12-01,2013,12,2013.9166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9897097,2013-11-01,2013,11,2013.8333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9881315,2013-10-01,2013,10,2013.75,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9670221,2013-09-01,2013,9,2013.6666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10045666,2013-08-01,2013,8,2013.5833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11775589,2013-07-01,2013,7,2013.5,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9346180,2013-06-01,2013,6,2013.4166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,7535460,2013-05-01,2013,5,2013.3333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,5172704,2013-04-01,2013,4,2013.25,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,7452882,2013-03-01,2013,3,2013.1666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10632762,2013-02-01,2013,2,2013.0833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10612054,2013-01-01,2013,1,2013,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9887226,2012-12-01,2012,12,2012.9166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9121900,2012-11-01,2012,11,2012.8333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10990187,2012-10-01,2012,10,2012.75,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9692126,2012-09-01,2012,9,2012.6666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10031930,2012-08-01,2012,8,2012.5833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10849864,2012-07-01,2012,7,2012.5,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,8617967,2012-06-01,2012,6,2012.4166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9129880,2012-05-01,2012,5,2012.3333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,4177902,2012-04-01,2012,4,2012.25,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,7560891,2012-03-01,2012,3,2012.1666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,4407464,2012-02-01,2012,2,2012.0833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9005359,2012-01-01,2012,1,2012,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,4292701,2011-12-01,2011,12,2011.9166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,6284400,2011-11-01,2011,11,2011.8333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,3130156,2011-10-01,2011,10,2011.75,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,6197045,2011-09-01,2011,9,2011.6666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10952163,2011-08-01,2011,8,2011.5833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11156554,2011-07-01,2011,7,2011.5,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9927518,2011-06-01,2011,6,2011.4166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10612520,2011-05-01,2011,5,2011.3333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10997432,2011-04-01,2011,4,2011.25,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10517005,2011-03-01,2011,3,2011.1666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10231491,2011-02-01,2011,2,2011.0833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11510398,2011-01-01,2011,1,2011,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11657277,2010-12-01,2010,12,2010.9166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9994974,2010-11-01,2010,11,2010.8333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10309827,2010-10-01,2010,10,2010.75,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9947885,2010-09-01,2010,9,2010.6666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10836868,2010-08-01,2010,8,2010.5833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11073781,2010-07-01,2010,7,2010.5,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10724990,2010-06-01,2010,6,2010.4166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,6184233,2010-05-01,2010,5,2010.3333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,5452958,2010-04-01,2010,4,2010.25,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,8248478,2010-03-01,2010,3,2010.1666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10979354,2010-02-01,2010,2,2010.0833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11931799,2010-01-01,2010,1,2010,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,8967178,2009-12-01,2009,12,2009.9166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9703768,2009-11-01,2009,11,2009.8333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10473826,2009-10-01,2009,10,2009.75,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,8457690,2009-09-01,2009,9,2009.6666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9475952,2009-08-01,2009,8,2009.5833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9679383,2009-07-01,2009,7,2009.5,9407418.612212766,lg
